App_Name,date,text,rating,variation,predicted_sentiment
Apple iPhone XR (64GB) - Black,05-11-2019,purchased beauty big billion sale thus got remarkable price battery life good far speed pretty good love overall look size design model lot camera quality great definitely higher version better camera quality experience provide,5,yellow,positive
Apple iPhone XR (64GB) - Black,27-01-2020,iphone lover always disappointed battery back getting superb phone love towards iphone become stronger amazing camera screen clarity good time response face unlock takes leasser eye blinkamazing battery back stunning look overall need purchase dslr camera spend money u get phone lifetime,5,black,positive
Apple iPhone XR (64GB) - Black,10-10-2019,far iphones small write ab licensing etc back phone xr writing,4,purple,positive
Apple iPhone XR (64GB) - Black,13-09-2019,phone excellentthanks amazon service delivery pathetic delivery boy refused deliver product went fice get phone hope repeat future,5,red,negative
Apple iPhone XR (64GB) - Black,14-10-2019,camera quality night awesomethere lots features edit pictures videos battery life around 15 days normal usage 68 hours heavy games like pubg asphalt videos ube play music etc price 43k ’ steal,5,white,positive
Apple iPhone XR (64GB) - Black,02-03-2020,received iphone within week place order issues thanks amazon speedy replacement,5,green,positive
Apple iPhone XR (64GB) - Black,04-01-2020,using xr past 3 months ’ completely delighted model certainly value money product iphone flagship category battery life excellent charging one time day enough power remaining day camera quality comparatively better high end categories iphones,5,yellow,positive
Apple iPhone XR (64GB) - Black,05-10-2019,camera good screen size right people like use phone typing mails watching netflix one download multiple apps speed good face recognition works like magic using iphone since last 5 yrs found reason complain far,5,black,positive
Apple iPhone XR (64GB) - Black,07-11-2019,one best phones available market right apple always gives best products customers a12 chipset 5 trillion operations per second never slows gives best phone using experience go buy dont buy samsung products oneplus products useless go product,5,red,positive
Apple iPhone XR (64GB) - Black,22-11-2019,review 5 months usage approximately,5,purple,positive
Apple iPhone XR (64GB) - Black,05-11-2019,1mobile devices,5,white,positive
Apple iPhone XR (64GB) - Black,24-03-2019,first thank amazon blazing fast delivery packaging terrific trustworthy secondly apple gets full marks master piece iphone xr capable handling heavy multitasking efficiently far good reviewed using almost day thanks amazon apple,5,green,positive
Apple iPhone XR (64GB) - Black,03-10-2019,superb phone got price 39999 big billion day sale,5,yellow,positive
Apple iPhone XR (64GB) - Black,07-10-2019,original product best price got great indian festival sale amazing discount far days use must say ’ obvious noticeable upgrade people using iphone 7 beyond camera quality quite good best battery life awesome,5,black,positive
Apple iPhone XR (64GB) - Black,13-10-2019,ordered wife wanted use iphone long willing change phone,5,purple,positive
Apple iPhone XR (64GB) - Black,02-10-2019,could find fingerprint reader otherwise camera battery life good like live camera edit mode camera,5,red,positive
Apple iPhone XR (64GB) - Black,14-11-2019,purchased product diwali sale oct 22 adaptor doesnt work product worth 43k adaptor life 22 days dont even know else removed sim started using old broken phone since morning,3,white,negative
Apple iPhone XR (64GB) - Black,23-09-2019,using iphone last 8 years model need carry power bankfor compared iphone 6s 7,5,green,positive
Apple iPhone XR (64GB) - Black,29-09-2019,people say iphone xr inferior display please use u judge based specs ’ using pixel recently switched iphone xr loved battery life unrivalled fave id charm,5,yellow,positive
Apple iPhone XR (64GB) - Black,18-10-2019,5 star quality 1st apple product wife family good phone clear crisp sound quality amazing display apple doesnt compromise product highly recommended,5,black,positive
Apple iPhone XR (64GB) - Black,22-02-2020,rating product seller delivered product scratches back panel,2,red,negative
Apple iPhone XR (64GB) - Black,27-02-2020,nice products battery life good camera ok amazon delivery wrost ordered twice suffer loss 2500 rs price increased best discount period gone,4,purple,positive
Apple iPhone XR (64GB) - Black,20-11-2019,happy amazon good price get time yes perfect original product iphone xr 64 gb allrdy using iphone u love u buying first time u wll flll love sure giving review using iphone xr month trust guys good original product,5,white,positive
Apple iPhone XR (64GB) - Black,05-10-2019,loved brother bought iphone 11 thinks xr battery life better 11 11 heating problem loved phone fast fast fast fabulous camera,5,green,positive
Apple iPhone XR (64GB) - Black,15-03-2020,happy mobile let know u guys send new mobile give option upgrade iphone 11 let know best done,1,yellow,negative
Apple iPhone XR (64GB) - Black,03-11-2019,first thing notice ab xr ’ battery super long battery 24 hours rest exactly iphone camera also needs special mention great camera,5,black,positive
Apple iPhone XR (64GB) - Black,09-11-2019,supposed true iphone exceptions,5,purple,positive
Apple iPhone XR (64GB) - Black,14-02-2020,gud phone camera super,5,red,positive
Apple iPhone XR (64GB) - Black,04-10-2019,iphone xr finger print reader ’ unlocked face reading,5,white,positive
Apple iPhone XR (64GB) - Black,23-11-2019,infact upgraded iphone 7 xr ’ month using issues amazon best rate flash sale picked 49999 delivery prompt prior committed date iphone xr fantastic camera fast processor exceptional battery life high quality display,5,green,positive
Apple iPhone XR (64GB) - Black,23-09-2019,nothing much say specially ab iphone used several android devices switched iphone xr oneplus 6 simply switching fabulous experience,5,yellow,positive
Apple iPhone XR (64GB) - Black,11-10-2019,got 39000 great indian sale along exchange redmi 4 using sbi credit card anawesome phone use iphone android phones seem cheap start appreciating little details apple done make phone worth price hype afford close eyes bye disappointed,5,black,positive
Apple iPhone XR (64GB) - Black,13-11-2019,box sealed looked repacked,1,red,negative
Apple iPhone XR (64GB) - Black,05-10-2019,used iphone since many years,5,purple,positive
Apple iPhone XR (64GB) - Black,22-08-2019,got phone discount price amazon slightly heavy good looking phone terrific battery life phone fast responsive face detection,4,white,positive
Apple iPhone XR (64GB) - Black,30-10-2019,genuine product received seller darshita electronicseverything fine 7days useone thing set getting heat whenever large file downloaded playing gamerest everything cooli ’ loving,5,green,positive
Apple iPhone XR (64GB) - Black,16-10-2019,awesome phone great battery life last upto 2 whole days face id works great even dark room screen size perfect tasks using single hand get long term support 5w charging adapter works well good 12w charger 5w,5,yellow,positive
Apple iPhone XR (64GB) - Black,18-10-2019,feel big iphone 786 users,5,black,positive
Apple iPhone XR (64GB) - Black,15-11-2019,love iphone xr much user friendly top notch though compromises compared models especially flagship ones overall highly recommended phone apple fans iphone lovers thank apple,5,red,positive
Apple iPhone XR (64GB) - Black,26-10-2019,make sure read instructions check package give otp phone brand new working great reservations ab online delivery experience seamless good get discount discount excellent productiphone xr jet fast loving,5,purple,positive
Apple iPhone XR (64GB) - Black,05-10-2019,awesom getting 1day full hrs 3hrs pubg 2hrs skype meeting calls msgs songs internet finally iphone worked battery normal mode pow power mode even better,5,white,positive
Apple iPhone XR (64GB) - Black,21-01-2020,dont go reviews mention fake product much iphone xr ordered phone would b personal view point ’ definitely fake thank god went instincts got great deal,4,green,positive
Apple iPhone XR (64GB) - Black,20-10-2019,super smooth premium product nice camera good battery life quick face unlock even dark plays heavy games high graphic settings lag overall good product,5,yellow,positive
Apple iPhone XR (64GB) - Black,18-04-2020,problem signal frequently going make mobiles good signal voice video also become low good buy guide report issue,1,black,negative
